id	name	description	characterType	thumbnail
c9cc40ee-b96c-11e4-a802-0aaa78deedf9	Breakdance Uprock	Breakdance Uprock Start	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/122070901/static.png
c9cc41c3-b96c-11e4-a802-0aaa78deedf9	Breakdance Uprock To Ground	Breakdance Uprock Transition To Ground Moves	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/122080901/static.png
c9cc428c-b96c-11e4-a802-0aaa78deedf9	Breakdance Uprock To Ground	Breakdance Uprock Transition To Ground Moves	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/122090901/static.png
c9cc4420-b96c-11e4-a802-0aaa78deedf9	Breakdance Uprock Var 1	Breakdance Uprock Var. 1	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/122110901/static.png
c9cc435b-b96c-11e4-a802-0aaa78deedf9	Breakdance Uprock Var 1 End	End Of Breakdance Uprock Var. 1	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/122100901/static.png
c9cc44e7-b96c-11e4-a802-0aaa78deedf9	Breakdance Uprock Var 1 Start	Starting Breakdance Uprock Var. 1	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/122120901/static.png
c9cc45b3-b96c-11e4-a802-0aaa78deedf9	Breakdance Uprock Var 2	Breakdance Uprock Footwork Var. 2	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/122130901/static.png
c9c6d0d5-b96c-11e4-a802-0aaa78deedf9	Breathing Idle	Breathing Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/107900901/static.png
c9cc1b0f-b96c-11e4-a802-0aaa78deedf9	Brooklyn Uprock	Breakdance Brooklyn Style Uprocking	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/121720901/static.png
c9cd2609-b96c-11e4-a802-0aaa78deedf9	Brutal Assassination	Attacker Brutal Assassination With Pipe	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/125350901/static.png
c9cd26ca-b96c-11e4-a802-0aaa78deedf9	Brutal Assassination	Victim Brutal Assassination With Pipe Victim	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/125350902/static.png
c9c6ca53-b96c-11e4-a802-0aaa78deedf9	Brutal To Happy Walking	Brutal To Happy Walk	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/105270901/static.png
c9cad103-b96c-11e4-a802-0aaa78deedf9	Burpee	Burpee Workout	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/119910901/static.png
c9cad282-b96c-11e4-a802-0aaa78deedf9	Burpee End	End Burpee Workout To Fitness Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/119930901/static.png
c9cad1c4-b96c-11e4-a802-0aaa78deedf9	Burpee Start	Start Burpee Workout From Fitness Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/119920901/static.png
c9cab378-b96c-11e4-a802-0aaa78deedf9	Butterfly Twirl	Butterfly Twirl Kick	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/120400901/static.png
c9c8f267-b96c-11e4-a802-0aaa78deedf9	Button Pushing	Pushing A Button With The Right Hand	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/136240901/static.png
c9c82503-b96c-11e4-a802-0aaa78deedf9	Calling	Calling For Help In A Sneaky Position	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/130290901/static.png
c9cd4b22-b96c-11e4-a802-0aaa78deedf9	Can Can	Doing The Can Can	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/125700901/static.png
c9c70d7b-b96c-11e4-a802-0aaa78deedf9	Capoeira	Capoeira Groundwork	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/109110901/static.png
c9c6f2d7-b96c-11e4-a802-0aaa78deedf9	Capoeira	Capoeira Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/108790901/static.png
c9c6f3bd-b96c-11e4-a802-0aaa78deedf9	Capoeira	Capoeira Kicks	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/108790902/static.png
c9c7853c-b96c-11e4-a802-0aaa78deedf9	Cards	Dealing Cards	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/112830901/static.png
c9c92388-b96c-11e4-a802-0aaa78deedf9	Cards	Dealing Cards	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/112830902/static.png
c9c82dfa-b96c-11e4-a802-0aaa78deedf9	Carrying	Carrying Someone Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/130700901/static.png
c9c85311-b96c-11e4-a802-0aaa78deedf9	Carrying Turn	Carrying Someone To Turn Left	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/130430901/static.png
c9ca535b-b96c-11e4-a802-0aaa78deedf9	Cartwheel	Male Doing A Cartwheel	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/119690901/static.png
c9c7a014-b96c-11e4-a802-0aaa78deedf9	Casting Spell	Conjuring Magic And Throwing	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/110980901/static.png
0c386ca4-173e-449c-9d3d-14a8f94b2cf0	Catwalk Idle	Female Standing Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700901/static.png
d787960d-5406-4988-968b-7ade5ac49075	Catwalk Idle 01	Male Standing Idle 01	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800903/static.png
c83f15d9-1e31-41c7-a1df-dfd6baa6fb60	Catwalk Idle 02	Male Standing Idle 02	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800904/static.png
6b719484-9aa3-4939-9878-252b4b843c68	Catwalk Idle To Twist L	Female Idle To Twist Left Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700902/static.png
14edbafc-0099-4c35-9f66-25e095c7fcd6	Catwalk Idle To Twist R	Female Idle To Twist Right Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700903/static.png
29e907b5-a383-415b-bf20-f24c916ac328	Catwalk Idle To Walk Forward	Female Idle To Walk Forward	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700904/static.png
f3dd0bd6-674d-4adc-b3de-3772955f902c	Catwalk Idle To Walk Forward	Male Idle To Walk Forward	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800905/static.png
851cbdbd-5dcd-40ec-813b-d020e3dfb55c	Catwalk Idle To Walk Forward Crossed	Female Idle To Walk Forward - Legs Crossing	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700905/static.png
fd21a485-73e8-41a1-9d76-9a42ff687c3e	Catwalk Idle To Walk Forward HighKnees	Female Idle To Walk Forward - Knees High	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700906/static.png
0aa23f2b-23b1-498b-b6b2-cd306c02f83c	Catwalk Idle Twist L	Female Twist Left Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700907/static.png
cb90109f-8c5a-4ab5-adfa-79c4c76ed31b	Catwalk Idle Twist L	Male Twist Left Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800906/static.png
333a99ac-b29a-443c-968a-6a8877414a4d	Catwalk Idle Twist R	Female Twist Right Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700908/static.png
294bc85d-6503-49fe-85e0-a200913e7104	Catwalk Idle Twist R	Male Twist Right Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800909/static.png
853678d8-e430-4e41-b139-d08ad7165476	Catwalk Sequence 01	Female Sequence - Twist Left, Right, 360 Spin	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700930/static.png
e456545d-7f35-431d-b058-996291b35a9e	Catwalk Sequence 01	Male Sequence - Turn Left, Turn Right	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800901/static.png
4e21b529-63d3-4f10-904f-17b12bca55a8	Catwalk Sequence 02	Female Sequence - Twist Left, Right, Walking 360 Spin	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700931/static.png
94971683-f171-4e37-b94e-3877b1f830eb	Catwalk Sequence 02	Male Sequence - Walk 180 Turn	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800902/static.png
4c002217-c976-4f99-b479-e0edd507e258	Catwalk Sequence 03	Female Sequence - Transition To Right Hand On Hip	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700932/static.png
ca09995f-5893-4f93-aca3-ed1ae51dbe73	Catwalk Sequence 04	Female Sequence - Transition To Hands On Hips	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700933/static.png
b9dd768c-c4b9-4b75-aebe-c4e068f4fb5c	Catwalk Sequence 05	Female Sequence - Twist Left, Walk 180	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700934/static.png
5ed67991-c2e8-4723-806c-edcfc7dc5c79	Catwalk Twist L To Twist R	Female Twist Left Idle To Twist Right Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700909/static.png
25e57c87-c073-4422-b9f7-17ce43b63397	Catwalk Twist L To Twist R	Male Twist Left Idle To Twist Right Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800907/static.png
c1283d5c-255d-40df-92b6-84e1e0421b28	Catwalk Twist L To Walk 180	Female Twist Left Idle To Walk 180 - Turning Left	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700910/static.png
055c26a1-0184-4197-8a8e-ea91524c12b3	Catwalk Twist L To Walk 180	Male Twist Left Idle To Walk 180 - Turning Left	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800908/static.png
57ba7803-a02d-4e6f-8c65-16c23e0e06b3	Catwalk Twist R To Twist L	Female Twist Right Idle To Twist Left Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700911/static.png
bddb482f-e379-4240-bf42-f6f9222c0a64	Catwalk Twist R To Twist L	Male Twist Right Idle To Twist Left Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800910/static.png
7a46ab56-3cd5-405f-aa4a-48cf84bb64e7	Catwalk Twist R To Walk 180	Female Twist Right Idle To Walk 180 - Turning Right	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700912/static.png
1ab011f2-96c0-475d-8ef7-e453c95c2fa3	Catwalk Twist R To Walk 180	Male Twist Right Idle To Walk 180 - Turning Right	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800911/static.png
c9c7a6d6-b96c-11e4-a802-0aaa78deedf9	Catwalk Walk	Model Walking Down The Catwalk	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/113090901/static.png
4b9582ce-c219-4db9-b301-9aaa229b2478	Catwalk Walk Crossed Stop	Female Walk Forward Crossed To Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700913/static.png
009b2b9b-2974-40f2-8825-feb4db36a6b2	Catwalk Walk Forward	Female Walk Forward	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700914/static.png
733bfe2e-9261-4c43-9265-d9af6f027c23	Catwalk Walk Forward 01	Male Walk Forward 01	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800912/static.png
024f56e2-6fc2-475a-b051-b9bebcf272f2	Catwalk Walk Forward 02	Male Walk Forward 02	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800913/static.png
b44b1c44-60b8-4021-ba68-3b5e62a43887	Catwalk Walk Forward 03	Male Walk Forward 03	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800914/static.png
57ae6f2d-34e4-4331-a09c-36ede4f3792e	Catwalk Walk Forward Arc 90L	Female Walk Forward Turning Left 90 In An Arc	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700915/static.png
56367d81-f361-4958-b721-a2e5dbd79ece	Catwalk Walk Forward Arc 90L	Male Walk Forward Turning Left 90 In An Arc	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800915/static.png
674780ca-b224-4587-916d-45037fe40b9b	Catwalk Walk Forward Arc 90R	Female Walk Forward Turning Right 90 In An Arc	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700916/static.png
3c2bd588-7254-4de0-8f78-93517c9d51e9	Catwalk Walk Forward Arc 90R	Male Walk Forward Turning Right 90 In An Arc	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800916/static.png
81142413-dffc-4f6b-bfc4-9d1800f5786d	Catwalk Walk Forward Crossed	Female Walk Forward - Legs Crossing	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700917/static.png
946fd0d3-815b-4653-8be1-1a2e5b9cc688	Catwalk Walk Forward HighKnees	Female Walk Forward - Knees High	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700918/static.png
190db7fa-5603-4cdb-b4f8-a04488c693c4	Catwalk Walk Forward Turn 90L	Female Walk Forward Turning Left 90	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700919/static.png
99178e64-bdc0-4b28-a3e6-064c0261e962	Catwalk Walk Forward Turn 90L	Male Walk Forward Turning Left 90	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800917/static.png
54213a5a-571d-4af3-a5e2-ff5149b9faba	Catwalk Walk Forward Turn 90R	Female Walk Forward Turning Right 90	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700920/static.png
552212c8-01e2-43e7-8e55-cc81ece5a16f	Catwalk Walk Forward Turn 90R	Male Walk Forward Turning Right 90	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800918/static.png
14144cfe-78c6-4e17-b099-31aa4a06650b	Catwalk Walk Start Backwards 180L	Female Walk Start Backwards Turning 180 To The Left	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700921/static.png
47dde8ea-fe88-4da1-bc26-967857a9fcfd	Catwalk Walk Start Backwards 180L	Male Walk Start Backwards Turning 180 To The Left	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800919/static.png
baa36602-0926-407f-a0de-f4740f7573e6	Catwalk Walk Start Backwards 180R	Female Walk Start Backwards Turning 180 To The Right	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700922/static.png
305747e7-bb9c-4d6c-b1d7-18a07c24c59a	Catwalk Walk Start Turn 180 Left	Female Walk Start Turining 180 To The Left	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700923/static.png
a24418a8-5607-49f7-af1c-ec59dabd9d41	Catwalk Walk Start Turn 180 Left	Male Walk Start Turining 180 To The Left	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800920/static.png
c6ca21c6-7bb8-4c07-aded-ef4f2de9f977	Catwalk Walk Start Turn 180 Right	Female Walk Start Turning 180 To The Right	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700924/static.png
c4a65a6e-5f25-4cf6-9a4c-6cde72b17d70	Catwalk Walk Start Turn 180 Right	Male Walk Start Turning 180 To The Right	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800921/static.png
8e84b7ba-606b-4678-89ab-da36be048566	Catwalk Walk Stop	Female Walk Forward To Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700925/static.png
3e37cc56-9ee0-492d-bde5-ca12a12dae43	Catwalk Walk Stop	Male Walk Forward To Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800922/static.png
20c6a997-f8b9-4521-92fa-ee9d732bf765	Catwalk Walk Stop Twist L	Female Walk Forward To Twist Left Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700926/static.png
132b9fc2-a8bb-4aa0-a32f-d9209666e5e4	Catwalk Walk Stop Twist L	Male Walk Forward To Twist Left Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800923/static.png
0f26e52f-b58e-46b3-b67c-af94a4a8f285	Catwalk Walk Stop Twist R	Female Walk Forward To Twist Right Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700927/static.png
d960de14-4544-4f00-aab4-aa6770b73ded	Catwalk Walk Stop Twist R	Male Walk Forward To Twist Right Idle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800924/static.png
b1dad3a3-859c-4af5-8b14-039c481eb7af	Catwalk Walk Turn 180 Tight	Female Walk Forward In A Tight Turn To The Right	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700928/static.png
53ae6105-cdf1-4437-9e6c-c4c362dc46d1	Catwalk Walk Turn 180 Tight L	Male Walk Forward In A Tight Turn To The Left	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800925/static.png
76345d30-e756-4d73-90bf-b912fe28abd1	Catwalk Walk Turn 180 Tight R	Male Walk Forward In A Tight Turn To The Right	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800926/static.png
b069293e-a683-4675-92b5-b50dc30f8c2a	Catwalk Walk Turn 180 Wide	Female Walk Forward In A Wide Turn To The Right	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128700929/static.png
aa7e9e1e-0554-438f-bc2e-1b32088f0198	Catwalk Walk Turn 180 Wide L	Male Walk Forward In A Wide Turn To The Left	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800927/static.png
37a8093d-8cbe-424d-9efd-4b3f19df355a	Catwalk Walk Turn 180 Wide R	Male Walk Forward In A Wide Turn To The Right	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128800928/static.png
c9c7a853-b96c-11e4-a802-0aaa78deedf9	Catwalk Walking	Catwalk Walk	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/113090902/static.png
c9c8b400-b96c-11e4-a802-0aaa78deedf9	Cautious Backward Walk	Cautious Walk Backward Start To Stop With An Aimed Rifle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/136140901/static.png
c9caee1d-b96c-11e4-a802-0aaa78deedf9	Center Block	High Center Block	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/110530903/static.png
c9caf317-b96c-11e4-a802-0aaa78deedf9	Center Block	Low Center Block	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/110580903/static.png
c9c817ba-b96c-11e4-a802-0aaa78deedf9	Change Direction	Change Direction 180 Degrees While Running	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/115220901/static.png
c9cba31a-b96c-11e4-a802-0aaa78deedf9	Chapa 2	Capoeira Side Kick	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/121020901/static.png
c9cba4b1-b96c-11e4-a802-0aaa78deedf9	Chapa Giratoria 2	Capoeira Step Spin Kick	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/121030901/static.png
c9cba630-b96c-11e4-a802-0aaa78deedf9	Chapa-Giratoria	Capoeira Forward Kick	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/121040901/static.png
c9cba7ba-b96c-11e4-a802-0aaa78deedf9	Chapaeu De Couro	Capoeira Ground Spin Kick	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/121050901/static.png
c9c77324-b96c-11e4-a802-0aaa78deedf9	Charge	Pointing Onward Charge	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/110030901/static.png
c9c8b71c-b96c-11e4-a802-0aaa78deedf9	Check Shoe	Check Shoe While Holding Rifle	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/135630901/static.png
c9c78b50-b96c-11e4-a802-0aaa78deedf9	Checking Dice	Looking Under A Cup To Peek At Dice	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/113250901/static.png
c9c66ec0-b96c-11e4-a802-0aaa78deedf9	Cheering	Male Cheering Head Banging	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/102100903/static.png
c9c66dfd-b96c-11e4-a802-0aaa78deedf9	Cheering	Male Cheering With Two Fists Pump	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/102100901/static.png
c9cb8d02-b96c-11e4-a802-0aaa78deedf9	Cheering While Sitting	Cheering While Sitting And Talking To Neighbor	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/116250904/static.png
c9cb6e4c-b96c-11e4-a802-0aaa78deedf9	Cheering While Sitting	Cheering While Sitting With High Enthusiasm	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/116210904/static.png
c9cb6d8d-b96c-11e4-a802-0aaa78deedf9	Cheering While Sitting	Cheering While Sitting With Low Enthusiasm	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/116210903/static.png
c9cb6fca-b96c-11e4-a802-0aaa78deedf9	Cheering While Sitting	Cheering While Sitting With Very High Enthusiasm	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/116210906/static.png
c9cd46a9-b96c-11e4-a802-0aaa78deedf9	Chicken Dance	Doing The Chicken Dance	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/125650901/static.png
c9cc3111-b96c-11e4-a802-0aaa78deedf9	Chip	Soccer Chip Shot While Jogging	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/112550901/static.png
c9ce8259-b96c-11e4-a802-0aaa78deedf9	Circle Crunch	Circle Crunch On Floor	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/128640902/static.png
c9c60fce-b96c-11e4-a802-0aaa78deedf9	Clapping	Clap While Seated	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/100580901/static.png
c9c60ef2-b96c-11e4-a802-0aaa78deedf9	Clapping	Clap While Standing	human	https://d99n9xvb9513w.cloudfront.net/thumbnails/motions/100570901/static.png
